"","code","name","theme","source","freq","lastupdate","status"
"2353","ADH_PESOURB","População urbana (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-11-15,""
"2354","ADH_PESOURB_BRA","População urbana - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2355","ADH_PESOURB_HOM","População urbana - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2356","ADH_PESOURB_MUL","População urbana - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2357","ADH_PESOURB_NEG","População urbana - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2358","ADH_PIA1014","População de 10 a 14 anos de idade - amostra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-02,""
"2359","ADH_PIA1014_BRA","População de 10 a 14 anos de idade - amostra - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-05,""
"2360","ADH_PIA1014_HOM","População de 10 a 14 anos de idade - amostra - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-05,""
"2361","ADH_PIA1014_MUL","População de 10 a 14 anos de idade - amostra - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-05,""
"2362","ADH_PIA1014_NEG","População de 10 a 14 anos de idade - amostra - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-05,""
"2363","ADH_PIA1014_RUR","População de 10 a 14 anos de idade - amostra - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2364","ADH_PIA1014_URB","População de 10 a 14 anos de idade - amostra - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2365","ADH_PIA1517","População de 15 a 17 anos de idade - amostra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-02,""
"2366","ADH_PIA1517_BRA","População de 15 a 17 anos de idade - amostra - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-05,""
"2367","ADH_PIA1517_HOM","População de 15 a 17 anos de idade - amostra - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-05,""
"2368","ADH_PIA1517_MUL","População de 15 a 17 anos de idade - amostra - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-05,""
"2369","ADH_PIA1517_NEG","População de 15 a 17 anos de idade - amostra - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-05,""
"2370","ADH_PIA1517_RUR","População de 15 a 17 anos de idade - amostra - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2371","ADH_PIA1517_URB","População de 15 a 17 anos de idade - amostra - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2372","ADH_PIA18M","População de 18 anos ou mais de idade - amostra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-02,""
"2373","ADH_PIA18M_BRA","População de 18 anos ou mais de idade - amostra - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-05,""
"2374","ADH_PIA18M_HOM","População de 18 anos ou mais de idade - amostra - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-06,""
"2375","ADH_PIA18M_MUL","População de 18 anos ou mais de idade - amostra - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-06,""
"2376","ADH_PIA18M_NEG","População de 18 anos ou mais de idade - amostra - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-05,""
"2377","ADH_PIA18M_RUR","População de 18 anos ou mais de idade - amostra - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2378","ADH_PIA18M_URB","População de 18 anos ou mais de idade - amostra - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2379","ADH_PIND","Proporção de pessoas extremamente pobres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2380","ADH_PIND_BRA","Proporção de extremamente pobres - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2381","ADH_PIND_HOM","Proporção de extremamente pobres - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2382","ADH_PIND_MUL","Proporção de extremamente pobres - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2383","ADH_PIND_NEG","Proporção de extremamente pobres - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2384","ADH_PIND_RUR","Proporção de extremamente pobres - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2385","ADH_PIND_URB","Proporção de extremamente pobres - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2386","ADH_PMPOB","Proporção de pessoas pobres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2387","ADH_PMPOB_BRA","Proporção de pobres - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2388","ADH_PMPOB_HOM","Proporção de pobres - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2389","ADH_PMPOB_MUL","Proporção de pobres - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2390","ADH_PMPOB_NEG","Proporção de pobres - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2391","ADH_PMPOB_RUR","Proporção de pobres - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2392","ADH_PMPOB_URB","Proporção de pobres - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2393","ADH_POP","População total que reside em domicílios particulares permanentes (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-02-02,""
"2394","ADH_POP_BRA","População total que reside em domicílios particulares permanentes - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2395","ADH_POP_HOM","População total que reside em domicílios particulares permanentes - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2396","ADH_POP_MUL","População total que reside em domicílios particulares permanentes - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2397","ADH_POP_NEG","População total que reside em domicílios particulares permanentes - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2398","ADH_POP_RUR","População residente em domicílios permanentes - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-11-15,""
"2399","ADH_POP_URB","População residente em domicílios permanentes - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2024-11-15,""
"2400","ADH_PPOB","Proporção de vulneráveis à pobreza (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2401","ADH_PPOB_BRA","Proporção de vulneráveis à pobreza - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2402","ADH_PPOB_HOM","Proporção de vulneráveis à pobreza - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2403","ADH_PPOB_MUL","Proporção de vulneráveis à pobreza - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2404","ADH_PPOB_NEG","Proporção de vulneráveis à pobreza - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2405","ADH_PPOB_RUR","Proporção de vulneráveis à pobreza - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2406","ADH_PPOB_URB","Proporção de vulneráveis à pobreza - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2407","ADH_PREN10RICOS","Renda total apropriada pelos 10% da população com maior renda domiciliar per capita (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2408","ADH_PREN10RICOS_BRA","Renda total apropriada pelos 10% da população com maior renda domiciliar per capita - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2409","ADH_PREN10RICOS_HOM","Renda total apropriada pelos 10% da população com maior renda domiciliar per capita - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2410","ADH_PREN10RICOS_MUL","Renda total apropriada pelos 10% da população com maior renda domiciliar per capita - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2411","ADH_PREN10RICOS_NEG","Renda total apropriada pelos 10% da população com maior renda domiciliar per capita - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2412","ADH_PREN10RICOS_RUR","Renda total apropriada pelos 10% da população com maior renda domiciliar per capita - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2413","ADH_PREN10RICOS_URB","Renda total apropriada pelos 10% da população com maior renda domiciliar per capita - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2414","ADH_PREN40","Renda total apropriada pelos 40% da população com menor renda domiciliar per capita (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2415","ADH_PREN40_BRA","Renda total apropriada pelos 40% da população com menor renda domiciliar per capita - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2416","ADH_PREN40_HOM","Renda total apropriada pelos 40% da população com menor renda domiciliar per capita - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2417","ADH_PREN40_MUL","Renda total apropriada pelos 40% da população com menor renda domiciliar per capita - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2418","ADH_PREN40_NEG","Renda total apropriada pelos 40% da população com menor renda domiciliar per capita - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2419","ADH_PREN40_RUR","Renda total apropriada pelos 40% da população com menor renda domiciliar per capita - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2420","ADH_PREN40_URB","Renda total apropriada pelos 40% da população com menor renda domiciliar per capita - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2022-09-30,""
"2421","ADH_P_AGRO","Ocupados no setor agropecuário (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2422","ADH_P_AGRO_BRA","Ocupados no setor agropecuário - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2423","ADH_P_AGRO_HOM","Ocupados no setor agropecuário - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2424","ADH_P_AGRO_MUL","Ocupados no setor agropecuário - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2425","ADH_P_AGRO_NEG","Ocupados no setor agropecuário - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2426","ADH_P_AGRO_RUR","Ocupados no setor agropecuário - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2427","ADH_P_AGRO_URB","Ocupados no setor agropecuário - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2428","ADH_P_COM","Ocupados no setor comércio (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2429","ADH_P_COM_BRA","Ocupados no setor comércio - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2430","ADH_P_COM_HOM","Ocupados no setor comércio - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2431","ADH_P_COM_MUL","Ocupados no setor comércio - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2432","ADH_P_COM_NEG","Ocupados no setor comércio - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2433","ADH_P_COM_RUR","Ocupados no setor comércio - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2434","ADH_P_COM_URB","Ocupados no setor comércio - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2435","ADH_P_CONSTR","Ocupados no setor de construção (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2436","ADH_P_CONSTR_BRA","Ocupados no setor de construção - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2437","ADH_P_CONSTR_HOM","Ocupados no setor de construção - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2438","ADH_P_CONSTR_MUL","Ocupados no setor de construção - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2439","ADH_P_CONSTR_NEG","Ocupados no setor de construção - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2440","ADH_P_CONSTR_RUR","Ocupados no setor de construção - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2441","ADH_P_CONSTR_URB","Ocupados no setor de construção - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2442","ADH_P_CPR","Ocupados de 18 anos ou mais que são trabalhadores por conta própria (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2443","ADH_P_CPR_BRA","Ocupados de 18 anos ou mais que são trabalhadores por conta própria - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2444","ADH_P_CPR_HOM","Ocupados de 18 anos ou mais que são trabalhadores por conta própria - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2445","ADH_P_CPR_MUL","Ocupados de 18 anos ou mais que são trabalhadores por conta própria - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2446","ADH_P_CPR_NEG","Ocupados de 18 anos ou mais que são trabalhadores por conta própria - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2447","ADH_P_CPR_RUR","Ocupados de 18 anos ou mais que são trabalhadores por conta própria - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2448","ADH_P_CPR_URB","Ocupados de 18 anos ou mais que são trabalhadores por conta própria - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2449","ADH_P_EMP","Ocupados de 18 anos ou mais que são empregadores (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2450","ADH_P_EMP_BRA","Ocupados de 18 anos ou mais que são empregadores - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2451","ADH_P_EMP_HOM","Ocupados de 18 anos ou mais que são empregadores - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2452","ADH_P_EMP_MUL","Ocupados de 18 anos ou mais que são empregadores - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2453","ADH_P_EMP_NEG","Ocupados de 18 anos ou mais que são empregadores - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2454","ADH_P_EMP_RUR","Ocupados de 18 anos ou mais que são empregadores - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2455","ADH_P_EMP_URB","Ocupados de 18 anos ou mais que são empregadores - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2456","ADH_P_EXTR","Ocupados no setor extrativo mineral (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2457","ADH_P_EXTR_BRA","Ocupados no setor extrativo mineral - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2458","ADH_P_EXTR_HOM","Ocupados no setor extrativo mineral - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2459","ADH_P_EXTR_MUL","Ocupados no setor extrativo mineral - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2460","ADH_P_EXTR_NEG","Ocupados no setor extrativo mineral - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2461","ADH_P_EXTR_RUR","Ocupados no setor extrativo mineral - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2462","ADH_P_EXTR_URB","Ocupados no setor extrativo mineral - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2463","ADH_P_FORMAL","Grau de formalização do trabalho das pessoas ocupadas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2464","ADH_P_FORMAL_BRA","Grau de formalização do trabalho das pessoas ocupadas - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2465","ADH_P_FORMAL_HOM","Grau de formalização do trabalho das pessoas ocupadas - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2466","ADH_P_FORMAL_MUL","Grau de formalização do trabalho das pessoas ocupadas - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2467","ADH_P_FORMAL_NEG","Grau de formalização do trabalho das pessoas ocupadas - cor negra (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2468","ADH_P_FORMAL_RUR","Grau de formalização do trabalho das pessoas ocupadas - áreas rurais (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2469","ADH_P_FORMAL_URB","Grau de formalização do trabalho das pessoas ocupadas - áreas urbanas (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-08,""
"2470","ADH_P_FUND","Ocupados com fundamental completo (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2471","ADH_P_FUND_BRA","Ocupados com fundamental completo - cor branca (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2472","ADH_P_FUND_HOM","Ocupados com fundamental completo - homens (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
"2473","ADH_P_FUND_MUL","Ocupados com fundamental completo - mulheres (Atlas DH - Censo)","Social","IPEA/ADH Censo IBGE","Decennial",2023-03-07,""
